256	1.3137
257	1.0976
258	1.0621
259	0.7223
260	0.6933
261	0.9613
262	0.6112
263	0.7953
264	0.9743
265	0.6451
266	0.8152
267	0.7178
268	0.6690
269	0.6907
270	0.3703
271	0.9257
272	0.7996
273	0.9543
274	0.8177
275	1.3327
276	1.0486
277	1.6292
278	2.4804
279	1.7943
280	1.3776
281	0.9976
282	1.5298
283	1.5090
284	0.8918
285	1.0422
286	0.7851
287	0.5643
288	0.5032
289	0.3737
290	0.4063
291	0.5351
292	0.6976
293	0.8953
294	0.9840
295	0.8943
296	0.7121
297	0.6090
298	0.6181
299	0.7833
300	0.9143
301	0.7976
302	0.9243
303	1.0629
304	0.6565
305	0.3091
306	0.9165
307	0.9444
308	0.6021
309	0.7418
311	1.5096
312	1.5496
313	1.7750
314	1.7369
315	1.8489
316	2.2471
317	2.9808
318	2.2756
319	3.5247
320	2.3999
321	2.0351
322	1.8569
323	1.9410
324	2.0089
325	1.9330
326	1.6050
327	1.9955
328	1.9903
329	1.7705
330	1.5315
331	2.7780
332	2.5512
333	2.7021
334	3.7255
335	3.5265
336	4.5895
337	4.2968
338	5.3708
339	3.8542
340	2.5282
341	1.9848
342	2.4847
343	2.2408
344	1.7613
345	1.8829
346	1.9285
347	1.9440
348	1.9915
349	1.9024
350	1.7286
351	1.8935
352	1.9922
353	1.9722
354	2.0181
355	1.8926
356	2.4468
357	2.7609
358	2.8654
359	2.9187
360	2.8533
361	2.8012
362	2.8425
363	1.2626
364	3.7088
365	4.2244
366	5.6898
367	4.1411
368	4.3017
369	3.6964
370	2.4643
371	2.4704
372	3.4697
373	3.4455
374	2.8553
375	2.4161
376	2.1648
377	1.5585
378	1.1915
379	1.2561
380	1.6345
381	1.6328
382	1.3752
383	1.5135
384	1.5613
385	1.7387
386	1.3454
387	1.4131
388	1.8328
389	1.9827
390	2.2706
391	2.1880
392	2.8279
393	2.4919
394	2.3164
395	2.0823
396	2.0446
397	2.0314
398	1.9675
399	2.4760
400	2.6064
401	2.4602
402	2.4986
403	2.4033
404	2.1453
405	1.9968
406	1.9940
407	2.0593
408	1.9499
409	1.8762
410	2.0525
411	1.7540
412	1.7902
413	1.4616
414	1.7401
415	1.8140
416	1.6498
417	1.2526
418	1.3826
419	1.2853
420	1.6100
421	1.7872
422	1.8723
423	1.6827
424	1.6225
425	1.5130
426	1.5651
427	1.3294
428	1.6269
429	1.3802
430	1.5625
431	1.5469
432	1.8397
433	1.9322
434	1.8539
435	1.9041
436	1.9779
437	1.6324
438	1.5995
439	2.2738
440	2.2021
441	2.0949
442	1.8941
443	2.7211
444	2.0842
445	1.9416
446	1.7156
447	1.5918
448	1.1086
449	1.6443
450	1.7726
451	1.7546
452	2.9052
453	2.0572
454	2.1334
455	2.5380
456	2.0601
457	2.5747
458	3.0083
459	2.8107
460	2.5091
461	3.2733
462	3.7527
463	2.3446
464	2.0428
465	1.6138
466	1.5951
467	1.7474
468	1.5845
469	1.2530
470	1.6664
471	1.9989
472	1.6986
473	1.8369
474	1.6986
475	3.2587
476	2.6163
477	2.7898
478	2.4955
479	3.2593
480	2.6753
481	2.6511
482	2.5293
483	1.9792
484	2.3046
485	2.5445
486	2.4664
487	2.8664
488	3.5378
489	2.7771
490	2.4549
491	1.7269
492	1.6574
493	1.6326
494	1.6118
495	1.7982
496	1.8640
497	1.7028
498	2.0810
499	1.4514
500	0.8321
501	0.7447
502	0.8299
503	0.3163
504	0.4466
505	0.6473
506	0.6319
507	0.3536
508	0.3097
509	0.2434
510	0.5509
511	0.3684
512	0.5514
513	0.6582
514	0.4118
515	0.5995
516	0.6235
517	0.5854
518	0.5649
519	0.5740
520	0.6429
521	0.6611
522	0.6693
523	0.8134
524	1.0482
525	1.6993
526	0.8852
527	0.8272
528	0.8681
529	0.6016
530	0.8290
531	0.9324
532	1.0247
533	1.1908
534	1.5006
535	1.7400
536	0.9119
537	0.6984
538	1.5349
539	1.4495
540	0.8290
541	0.7858
542	1.1969
543	0.9244
544	0.6590
545	0.8617
546	1.2495
547	1.5156
548	1.3402
549	1.1054
550	1.0367
551	0.9222
552	0.5948
553	2.1448
554	2.2793
555	2.0009
556	1.9870
557	2.0789
558	2.0095
559	1.5190
560	1.1730
561	1.5148
562	1.1359
563	1.3139
564	1.4709
565	1.4465
566	1.2965
567	1.0164
568	0.9604
569	0.9960
570	0.9407
571	0.6780
572	0.9069
573	0.4928
574	0.6849
575	0.9974
576	0.6434
577	0.2943
578	0.2741
579	0.6390
580	0.1784
581	0.8442
582	1.1319
583	1.0188
584	1.1296
585	1.8017
586	2.3265
587	2.4042
588	2.8925
589	4.0018
590	3.5774
591	3.5105
592	3.5818
593	2.6490
594	2.0937
595	2.2877
596	1.5112
597	1.3363
598	2.1900
599	1.3971
600	1.4427
601	1.1130
602	0.8120
603	1.1556
604	1.1330
605	1.0077
606	0.8523
607	0.9337
608	1.1363
609	0.7676
610	0.6502
611	0.8268
612	0.8992
613	0.3791
614	0.5284
615	0.8490
616	0.6035
617	0.6890
618	1.6463
619	0.9974
620	1.3545
622	0.7433
623	1.1997
624	1.2878
625	1.1683
626	0.9278
627	2.1172
628	3.6025
629	3.0126
630	3.2811
631	3.0579
632	3.1820
633	2.6586
634	2.7791
635	2.7978
636	2.2086
637	2.7135
638	2.0286
639	2.5953
640	2.5254
641	2.3274
642	2.6348
643	2.6066
644	2.1195
645	1.9575
646	2.2095
647	2.3659
648	3.8613
649	3.1036
650	2.3765
651	2.2926
652	1.8729
653	1.2047
654	0.9418
655	1.9915
656	2.0799
657	2.5910
658	2.6698
659	3.0086
660	2.9426
661	2.7402
662	2.6694
663	2.3763
664	1.9537
665	1.6442
666	1.4917
667	1.5991
668	1.7457
669	1.5037
670	1.5994
671	2.0857
672	1.7870
673	2.1563
674	2.7845
675	4.5904
676	5.6918
677	5.6224
678	3.2698
679	4.1212
680	2.4131
681	1.8194
682	1.7997
683	1.6444
684	1.9151
685	1.6449
686	1.2130
687	1.3043
688	1.2605
689	1.3655
690	2.0685
691	2.7263
692	2.8428
693	3.0161
694	3.0151
695	3.0527
696	3.6367
697	2.1773
698	1.7701
699	2.1130
700	2.5111
701	2.4721
702	2.1512
703	2.3111
704	2.8950
705	3.0073
706	2.0186
707	2.5918
708	2.1414
709	2.2914
710	2.2471
711	2.3220
712	2.2939
713	2.1773
714	1.9540
715	1.9731
716	1.9986
717	1.9610
718	1.9338
719	1.8663
720	2.3253
721	2.3982
722	2.4663
723	2.6831
724	2.8310
725	2.0354
726	1.7720
727	1.4496
728	2.0220
729	2.2398
730	2.6114
731	2.1742
732	1.0387
733	1.7408
734	0.7411
735	1.1825
736	1.7892
737	1.5394
738	0.7519
739	1.5906
740	2.3449
741	1.7729
742	1.6201
743	2.0452
744	1.8171
745	2.1278
746	2.5242
747	2.9364
748	3.1399
749	3.0917
750	1.9821
751	2.1624
752	2.2159
753	2.4861
754	1.7726
755	2.2372
756	2.5417
757	2.7726
758	3.1474
759	3.3305
760	3.0227
761	3.0836
762	2.7968
763	2.0906
764	2.0843
765	2.0948
766	2.7189
767	2.7572
768	3.1758
769	3.7556
770	3.5434
771	2.4982
772	3.6362
773	4.3187
774	2.4641
775	1.5636
776	0.8980
777	1.4957
778	1.7533
779	2.0612
780	2.1997
781	2.5786
782	2.6075
783	2.4109
784	2.0362
785	1.8001
786	1.3510
787	1.8255
788	2.1380
789	2.4765
790	1.8358
791	0.9979
792	2.2645
793	2.6145
794	2.7113
795	3.7921
796	3.1078
797	3.3862
798	1.6708
799	1.2954
800	1.1937
801	1.6714
802	2.2017
803	2.4535
804	2.2264
805	2.3174
806	1.9508
807	1.5553
808	0.9617
809	1.4811
810	0.7215
811	0.4535
812	0.4900
813	0.7439
814	1.2670
815	1.2714
816	0.7709
817	0.5793
818	0.4754
819	0.5836
820	0.7467
821	0.5140
822	0.8655
823	0.7194
824	0.5135
825	0.4812
826	0.7292
827	1.0272
828	1.1218
829	1.1697
830	1.2081
831	1.6748
832	1.4419
833	1.3458
834	1.8859
835	1.9278
836	2.0143
837	2.3373
838	2.1921
839	2.0547
840	1.4494
841	0.7668
842	0.7049
843	0.7664
844	0.5499
845	0.7997
846	0.8353
847	0.5139
848	0.6789
849	0.9142
850	1.0214
851	0.6178
852	0.5273
853	0.5292
854	0.7599
855	0.6307
856	0.4749
857	0.4263
858	0.9528
859	1.2401
860	1.0128
861	2.1353
862	2.0292
863	1.3907
864	1.6004
865	1.4321
866	1.2141
867	1.7510
868	1.6755
869	0.7692
870	0.8416
871	1.2890
872	1.4149
873	0.9485
874	1.0967
875	0.9768
876	0.8752
877	1.0972
878	0.8817
879	0.8664
880	1.0931
881	0.9001
882	0.9011
883	0.9666
884	0.9919
885	0.8925
886	0.7907
887	0.8107
888	0.8208
889	0.8859
890	0.5984
891	0.4845
892	0.6077
893	0.7992
894	1.3275
895	1.5162
896	1.7498
897	1.8732
898	2.1129
899	2.3024
900	2.3134
901	2.3012
902	1.9689
903	1.9258
904	1.6050
905	1.3086
906	1.5093
907	1.6173
908	0.7927
909	0.6225
910	0.9338
911	0.7151
912	0.6784
913	0.8323
914	0.6930
915	0.3019
916	0.6450
917	0.5405
918	0.3313
919	0.6617
920	0.7154
921	0.3718
922	1.1399
923	1.0341
924	0.7776
925	1.0548
926	1.2407
927	1.0275
928	0.9475
929	1.5913
930	1.4756
931	1.3517
933	3.1829
934	3.0070
935	3.2122
936	2.6877
937	2.5230
938	2.5861
939	2.9588
940	1.9118
941	2.3699
942	1.6868
943	1.3900
944	1.7202
945	1.8720
946	1.7812
947	1.7213
948	1.7412
949	2.0454
950	2.1562
951	2.0864
952	1.8906
953	2.4466
954	2.6718
955	2.5254
956	2.3384
957	2.5597
958	2.3462
959	1.7558
960	3.0760
961	2.9814
962	3.0057
963	2.8193
964	3.1602
965	2.3907
966	2.1519
967	2.2859
968	2.3820
969	2.3321
970	2.4876
971	2.4020
972	2.2286
973	2.3097
974	2.2813
975	2.1986
976	2.1621
977	1.9441
978	2.1138
979	2.1551
980	2.1184
981	2.3278
982	3.1013
983	4.2265
984	6.2919
985	10.0646
986	11.7059
987	11.4018
988	9.3863
989	7.7016
990	4.8917
991	3.3424
992	3.4411
993	3.2526
994	3.2060
995	3.0922
996	2.7778
997	2.6635
998	2.2834
999	2.5589
1000	2.3199
1001	2.5550
1002	2.5813
1003	2.1710
1004	2.0593
1005	2.0442
1006	1.9550
1007	1.8759
1008	1.8839
1009	2.3725
1010	2.1723
1011	2.0961
1012	2.0650
1013	2.1283
1014	2.0751
1015	2.1275
1016	2.1065
1017	1.9931
1018	2.1462
1019	2.3177
1020	2.4045
1021	2.6121
1022	2.8210
1023	2.4666
1024	2.3527
1025	2.6246
1026	2.3389
1027	2.4045
1028	2.2569
1029	2.1223
1030	2.1877
1031	2.3007
1032	2.4486
1033	2.4443
1034	2.1629
1035	2.6688
1036	2.3662
1037	2.4156
1038	2.5346
1039	1.9990
1040	1.8420
1041	2.4957
1042	1.0481
1043	0.9825
1044	1.2466
1045	1.3965
1046	1.1333
1047	1.5295
1048	1.1398
1049	1.0473
1050	1.0625
1051	0.9228
1052	1.0710
1053	1.0978
1054	1.3658
1055	1.3012
1056	1.3343
1057	1.4460
1058	1.3504
1059	1.6818
1060	1.8966
1061	1.9224
1062	1.9632
1063	2.2061
1064	2.1467
1065	2.4333
1066	2.5956
1067	2.1769
1068	2.1305
1069	1.9252
1070	2.0302
1071	1.7962
1072	1.4334
1073	2.4222
1074	2.7636
1075	1.7392
1076	1.8070
1077	2.0016
1078	1.9652
1079	2.1950
1080	2.2321
1081	1.3695
1082	2.2700
1083	2.2359
1084	2.6279
1085	2.0826
1086	1.7171
1087	1.5547
1088	1.4082
1089	0.8059
1090	0.8360
1091	0.9600
1092	0.7521
1093	1.0655
1094	1.1520
1095	1.1195
1096	1.2001
1097	1.3385
1098	1.1086
1099	1.7346
1100	1.5498
1101	2.0048
1102	2.3317
1103	2.9229
1104	3.7032
1105	3.2014
1106	3.3170
1107	2.5933
1108	1.8118
1109	1.5081
1110	1.6777
1111	1.6385
1112	1.8111
1113	1.4996
1114	1.6517
1115	1.3554
1116	1.2888
1117	0.9962
1118	0.8884
1119	0.9035
1120	1.0336
1121	1.1770
1122	1.4696
1123	1.5082
1124	1.3011
1125	0.7385
1126	0.9762
1127	1.1401
1128	0.7759
1129	0.7509
1130	0.9884
1131	0.7145
1132	0.7752
1133	0.8331
1134	0.7874
1135	0.5755
1136	0.8223
1137	1.3995
1138	1.2986
1139	1.3050
1140	1.1035
1141	1.0760
1142	1.1629
1143	1.3843
1144	1.0458
1145	0.4658
1146	0.6358
1147	1.3956
1148	1.1145
1149	1.0924
1150	1.0696
1151	0.9503
1152	0.7556
1153	0.8741
1154	1.0471
1155	1.0492
1156	0.8242
1157	0.8174
1158	1.1069
1159	1.0766
1160	0.7297
1161	0.8409
1162	1.3658
1163	1.3983
1164	1.2368
1165	1.5593
1166	1.8651
1167	1.6370
1168	1.7288
1169	1.3080
1170	1.2073
1171	1.8268
1172	2.5508
1173	1.8819
1174	1.0149
1175	1.3164
1176	2.7409
1177	2.2431
1178	2.7083
1179	3.2773
1180	2.5498
1181	1.4825
1182	0.8797
1183	1.0971
1184	1.0307
1185	1.1707
1186	1.0413
1187	0.6438
1188	0.5298
1189	0.7996
1190	0.8036
1191	0.4256
1192	0.4561
1193	0.4717
1194	0.7368
1195	0.4368
1196	0.5053
1197	0.7399
1198	0.6979
1199	0.7052
1200	1.4644
1201	1.4935
1202	1.0050
1203	0.9950
1204	1.7467
1205	1.5074
1206	0.8463
1207	1.8001
1208	2.2284
1209	1.7262
1210	1.5676
1211	1.6772
1212	1.8439
1213	2.1286
1214	2.2955
1215	2.7108
1216	3.2455
1217	3.2066
1218	3.1083
1219	1.5525
1220	0.8714
1221	0.9517
1222	0.9885
1223	0.8662
1224	0.8107
1225	0.8015
1226	0.9041
1227	0.7425
1228	0.6398
1229	0.8620
1230	0.6978
1231	0.4793
1232	0.6240
1233	0.5390
1234	0.3442
1235	0.4514
1236	0.1930
1237	0.2433
1238	0.3868
1239	0.5826
1240	0.6368
1241	0.4580
1242	0.4793
1244	3.3166
1245	2.4366
1246	2.7106
1247	2.8996
1248	2.8355
1249	2.8618
1250	1.9713
1251	2.1583
1252	1.4533
1253	1.5712
1254	1.5842
1255	1.6245
1256	2.1001
1257	2.2284
1258	2.3615
1259	2.6151
1260	1.7058
1261	1.6235
1262	1.9728
1263	1.8885
1264	1.7704
1265	1.7001
1266	2.2646
1267	1.8975
1268	1.8666
1269	1.7384
1270	4.8195
1271	3.8390
1272	4.0330
1273	3.2945
1274	1.4053
1275	1.4764
1276	1.5092
1277	1.6917
1278	1.7309
1279	1.6930
1280	1.7268
1281	1.6573
1282	2.0659
1283	2.0889
1284	2.1624
1285	1.9026
1286	1.6755
1287	1.7647
1288	1.6079
1289	1.8761
1290	2.5349
1291	2.3240
1292	2.6990
1293	1.6893
1294	1.0833
1295	1.4712
1296	3.2656
1297	3.9770
1298	3.6001
1299	3.1605
1300	1.7356
1301	2.2920
1302	2.5157
1303	2.4445
1304	2.3068
1305	2.0774
1306	1.7921
1307	1.7856
1308	1.7275
1309	1.5870
1310	1.8076
1311	2.3392
1312	2.0105
1313	2.1753
1314	1.4136
1315	1.2406
1316	1.4175
1317	1.4747
1318	1.7657
1319	1.5360
1320	1.5247
1321	1.9222
1322	2.0062
1323	1.9936
1324	1.6047
1325	1.8882
1326	2.2797
1327	1.7318
1328	1.6220
1329	1.5422
1330	1.6202
1331	1.5434
1332	2.2809
1333	2.4258
1334	1.6560
1335	1.6324
1336	1.8897
1337	1.8391
1338	1.7066
1339	1.8389
1340	1.8074
1341	1.9879
1342	1.9154
1343	1.8324
1344	1.7818
1345	1.7207
1346	1.6576
1347	1.5313
1348	1.6215
1349	1.6658
1350	1.4376
1351	1.2412
1352	1.3097
1353	1.6636
1354	1.8879
1355	0.8827
1356	1.1517
1357	1.5479
1358	1.1621
1359	2.3651
1360	1.4484
1361	1.3447
1362	1.0448
1363	0.9045
1364	0.6649
1365	1.2976
1366	1.2790
1367	1.3570
1368	1.3545
1369	1.4215
1370	1.3424
1371	1.3468
1372	0.9679
1373	1.3455
1374	1.5848
1375	0.9465
1376	2.1131
1377	1.5146
1378	0.8694
1379	0.9210
1380	1.7474
1381	1.9536
1382	2.1445
1383	2.2196
1384	2.0050
1385	1.3120
1386	1.8432
1387	1.9173
1388	2.0731
1389	1.7416
1390	1.6576
1391	1.6045
1392	1.9251
1393	1.4270
1394	2.3591
1395	3.4175
1396	3.3584
1397	4.0301
1398	3.8289
1399	2.9543
1400	2.5000
1401	2.4671
1402	2.0978
1403	1.7140
1404	1.6260
1405	1.5539
1406	2.3118
1407	2.7539
1408	2.9976
1409	1.8295
1410	1.1781
1411	2.3270
1412	1.7495
1413	1.8424
1414	2.2831
1415	3.4297
1416	2.4855
1417	2.5302
1418	2.8677
1419	2.4711
1420	2.0299
1421	1.6086
1422	1.6307
1423	1.4101
1424	1.3650
1425	1.4092
1426	1.2509
1427	1.4920
1428	1.3922
1429	1.5057
1430	1.6808
1431	1.6386
1432	1.6358
1433	0.7901
1434	0.7751
1435	0.7414
1436	0.8502
1437	0.7700
1438	0.7350
1439	0.9473
1440	0.8148
1441	0.4565
1442	0.3051
1443	0.5145
1444	0.5815
1445	0.2125
1446	0.5197
1447	0.3961
1448	0.6574
1449	0.2846
1450	0.4530
1451	0.6144
1452	0.7860
1453	0.7875
1454	1.3113
1455	1.1093
1456	1.1123
1457	1.3896
1458	1.0575
1459	1.2513
1460	1.7265
1461	1.5214
1462	0.7766
1463	0.5051
1464	0.9597
1465	1.3087
1466	1.7328
1467	0.7563
1468	0.7069
1469	1.1155
1470	1.1224
1471	0.7999
1472	0.4429
1473	0.4576
1474	0.6307
1475	0.7168
1476	0.6676
1477	0.6958
1478	0.5935
1479	0.5309
1480	0.9088
1481	0.9684
1482	1.0095
1483	1.1401
1484	1.4857
1485	1.3943
1486	1.4010
1487	1.7052
1488	1.5831
1489	1.6595
1490	1.3447
1491	0.8136
1492	0.6856
1493	1.6943
1494	1.7094
1495	0.9084
1496	0.8687
1497	0.7171
1498	0.6831
1499	0.4524
1500	0.3277
1501	0.6229
1502	0.8846
1503	0.8610
1504	0.9200
1505	0.8916
1506	0.7048
1507	0.5206
1508	0.7220
1509	1.0537
1510	0.8441
1511	0.9038
1512	1.5595
1513	1.6052
1514	1.2597
1515	1.8817
1516	1.7197
1517	1.2693
1518	0.7367
1519	0.9450
1520	0.8284
1521	0.4571
1522	0.6754
1523	0.4526
1524	0.4591
1525	0.7862
1526	0.4199
1527	0.4030
1528	0.8883
1529	0.8143
1530	0.7013
1531	1.1999
1532	1.6563
1533	1.2630
1534	1.2969
1535	1.4325
1536	1.5843
1537	1.0709
1538	1.0416
1539	1.6184
1540	1.2957
1541	0.7998
1542	0.6068
1543	0.5238
1544	0.6351
1545	0.5894
1546	1.0337
1547	1.1621
1548	1.3004
1549	1.3629
1550	2.0997
1551	2.4504
1552	2.9531
1553	3.6423
