# Win | helix backbone rmsd | TM helix 1 | TM helix 2 | TM helix 3 | TM helix 4 (Angstroms)
0 	 0.26745492219924927 	 0.276944637298584 	 0.25985249876976013 	 0.24515274167060852 	 0.28692755103111267
1 	 0.43918052315711975 	 0.47389981150627136 	 0.37412846088409424 	 0.4138287901878357 	 0.4916474223136902
2 	 0.5313084721565247 	 0.47769641876220703 	 0.5523821115493774 	 0.5673545002937317 	 0.5246963500976563
3 	 0.5649415254592896 	 0.5275009274482727 	 0.5658873915672302 	 0.5598252415657043 	 0.6083956956863403
4 	 0.6151043772697449 	 0.5665907263755798 	 0.6005209684371948 	 0.5848058462142944 	 0.7084537148475647
5 	 0.5394324660301208 	 0.5631148219108582 	 0.47715649008750916 	 0.5781377553939819 	 0.5391231179237366
6 	 0.5805120468139648 	 0.5520423650741577 	 0.6272953748703003 	 0.5185588598251343 	 0.6149494051933289
7 	 0.5652559399604797 	 0.5821717381477356 	 0.47012731432914734 	 0.5280089378356934 	 0.6750468611717224
8 	 0.5568447709083557 	 0.5753076076507568 	 0.48048245906829834 	 0.5001850128173828 	 0.6647794842720032
9 	 0.5715932250022888 	 0.619489312171936 	 0.4786183834075928 	 0.5773745179176331 	 0.6082125306129456
10 	 0.5761992931365967 	 0.6282031536102295 	 0.5945425033569336 	 0.4115029275417328 	 0.6369738578796387
11 	 0.6057512164115906 	 0.6536983847618103 	 0.6974655985832214 	 0.46533483266830444 	 0.5615125298500061
12 	 0.5854437351226807 	 0.6047829389572144 	 0.5857012867927551 	 0.5068013072013855 	 0.6371819972991943
13 	 0.5607659816741943 	 0.4980931580066681 	 0.6432185769081116 	 0.38796183466911316 	 0.6663423180580139
14 	 0.5472272038459778 	 0.5629941821098328 	 0.5259760618209839 	 0.505769670009613 	 0.5932919979095459
15 	 0.5806218385696411 	 0.4932965338230133 	 0.7035886645317078 	 0.5361534357070923 	 0.5563954710960388
16 	 0.5545133352279663 	 0.5375365614891052 	 0.6783652901649475 	 0.4390120208263397 	 0.5185895562171936
17 	 0.6436617970466614 	 0.6447169184684753 	 0.6665644645690918 	 0.49068784713745117 	 0.747401237487793
18 	 0.5218763947486877 	 0.5324481725692749 	 0.5040547251701355 	 0.412166565656662 	 0.6230154037475586
19 	 0.5825116634368896 	 0.4714156687259674 	 0.5035505890846252 	 0.5719831585884094 	 0.7648753523826599
20 	 0.6689782738685608 	 0.5858852863311768 	 0.6529165506362915 	 0.5230803489685059 	 0.8785263299942017
21 	 0.5489444136619568 	 0.4850082993507385 	 0.4520024359226227 	 0.4439397156238556 	 0.7738016843795776
22 	 0.5797487497329712 	 0.5851519703865051 	 0.548166811466217 	 0.4657757878303528 	 0.7036711573600769
23 	 0.6030786037445068 	 0.5179764032363892 	 0.6204696297645569 	 0.46856799721717834 	 0.7726499438285828
24 	 0.6050114035606384 	 0.6193655729293823 	 0.567693293094635 	 0.4753473997116089 	 0.7373731732368469
25 	 0.5994526147842407 	 0.5415546894073486 	 0.5645977258682251 	 0.414905309677124 	 0.822792112827301
26 	 0.600885272026062 	 0.5564838647842407 	 0.6370216608047485 	 0.45379817485809326 	 0.7269912362098694
27 	 0.5915646553039551 	 0.5989969968795776 	 0.6767324805259705 	 0.41484886407852173 	 0.6314456462860107
28 	 0.6004552245140076 	 0.5242936015129089 	 0.5924829244613647 	 0.5282237529754639 	 0.7440550923347473
29 	 0.5851658582687378 	 0.5754942297935486 	 0.5509665012359619 	 0.4915676414966583 	 0.7112549543380737
30 	 0.6044167280197144 	 0.5256425142288208 	 0.7053987979888916 	 0.4835595190525055 	 0.6692432165145874
31 	 0.6102330088615417 	 0.5431484580039978 	 0.603903591632843 	 0.4401688873767853 	 0.8094901442527771
32 	 0.6467859148979187 	 0.6656566262245178 	 0.5677703022956848 	 0.4926934838294983 	 0.8283789753913879
33 	 0.7546661496162415 	 0.6804980635643005 	 0.7310006022453308 	 0.6983904242515564 	 0.9035760164260864
34 	 0.7150803208351135 	 0.7823297381401062 	 0.6483716368675232 	 0.6155606508255005 	 0.8015350699424744
35 	 0.6366238594055176 	 0.6641337275505066 	 0.565446674823761 	 0.5767598152160645 	 0.7355778217315674
36 	 0.65668785572052 	 0.6019375324249268 	 0.49738210439682007 	 0.590313732624054 	 0.9007377028465271
